id,location,quantity,unit_price,cost_per_invoice,product_name,prod_name_count,product_category,invoice_date,dow,week,yr,week_year,month,floor_month,invoice_no,stock_code,product_details,brand,brand_name,brand_category
331,California,10,0.82,8.2,Bath Salts,8,Bath,2020-10-13,13,41,2020,2020-10-11,Oct,2020-10-01,570883,23373, Sore Muscle & Joint Relief,Canna Care,Clean Pharmaceuticals,Medical
659,California,10,0.85,8.5,Bath Salts,8,Topical,2020-05-13,13,20,2020,2020-05-10,May,2020-05-01,553159,23205, 16oz,Empower Bodycare,Green Cross Brands,Edibles
659,California,10,2.08,20.8,Bath Salts,8,Bath,2020-10-13,13,41,2020,2020-10-11,Oct,2020-10-01,570964,23344, 16oz,Empower Bodycare,Green Cross Brands,Edibles
751,Michigan,10,2.08,20.8,Bath Salts,8,Topical,2020-07-24,24,30,2020,2020-07-19,Jul,2020-07-01,561075,22386, 4oz,Empower Bodycare,Higher Society,Concentrates
751,Michigan,10,1.63,16.299999999999997,Bath Salts,8,Bath,2020-07-05,5,27,2020,2020-07-05,Jul,2020-07-01,559055,22653, 4oz,Empower Bodycare,Higher Society,Concentrates
539,California,10,0.85,8.5,Cannabis Cure-All,8,Topical,2020-06-05,5,23,2020,2020-05-31,May,2020-05-01,555564,20723, Meadow Blend Sample,Luminous Botanicals,Feminized Seeds,Flower
540,California,10,1.65,16.5,Cannabis Cure-All,8,Topical,2020-10-17,17,42,2020,2020-10-11,Oct,2020-10-01,571502,22082, Earth Blend 1 oz.,Luminous Botanicals,Fire Farms,Flower
541,California,10,1.65,16.5,Cannabis Cure-All,8,Topical,2020-12-05,5,49,2020,2020-11-29,Nov,2020-11-01,580545,23583, Earth Blend 1/2 oz.,Luminous Botanicals,Fire Meds,Flower
541,California,10,1.95,19.5,Cannabis Cure-All,8,Topical,2020-02-15,15,7,2020,2020-02-09,Feb,2020-02-01,544051,21931, Earth Blend 1/2 oz.,Luminous Botanicals,Fire Meds,Edibles
748,California,10,0.85,8.5,Cannabis Cure-All,8,Topical,2020-07-26,26,30,2020,2020-07-26,Jul,2020-07-01,561231,20723, Sky Blend 1 oz.,Luminous Botanicals,Higher Class Genetics,Flower
1003,Michigan,10,1.65,16.5,Cherry Kola,8,Flowers,2020-12-07,7,49,2020,2020-12-06,Dec,2020-12-01,537489,22739, Pre-roll,Emeralds,Mean Green Farms,Flower
1003,Michigan,10,1.25,12.5,Cherry Kola,8,Flowers,2020-01-09,9,2,2020,2020-01-05,Jan,2020-01-01,540502,22684, Pre-roll,Emeralds,Mean Green Farms,Concentrates
1003,Michigan,10,8.29,82.89999999999999,Cherry Kola,8,Pre-Roll,2020-11-11,11,46,2020,2020-11-08,Nov,2020-11-01,575930,71053, Pre-roll,Emeralds,Mean Green Farms,Flower
1003,Michigan,10,2.08,20.8,Cherry Kola,8,Pre-Roll,2020-07-05,5,27,2020,2020-07-05,Jul,2020-07-01,559004,85099B, Pre-roll,Emeralds,Mean Green Farms,Concentrates
63,California,10,1.25,12.5,Cherry Pie,8,Flowers,2020-03-22,22,12,2020,2020-03-22,Mar,2020-03-01,547340,22053, 3 Pack,Lit Sticks,Ambrosia Rosin,Concentrates
63,California,10,0.85,8.5,Cherry Pie,8,Pre-Roll,2020-06-10,10,24,2020,2020-06-07,Jun,2020-06-01,556285,22661, 3 Pack,Lit Sticks,Ambrosia Rosin,Concentrates
65,California,10,2.1,21,Cherry Pie,8,Flowers,2020-08-26,26,35,2020,2020-08-23,Aug,2020-08-01,564661,22078, 5 Pack,Lit Sticks,American Flower,Vapes
65,California,10,2.08,20.8,Cherry Pie,8,Flowers,2020-09-29,29,39,2020,2020-09-27,Sep,2020-09-01,568801,23344, 5 Pack,Lit Sticks,American Flower,Batteries
65,California,10,1.65,16.5,Cherry Pie,8,Pre-Roll,2020-04-06,6,14,2020,2020-04-05,Apr,2020-04-01,549044,20728, 5 Pack,Lit Sticks,American Flower,Vapes
65,California,10,1.25,12.5,Cherry Pie,8,Pre-Roll,2020-04-11,11,15,2020,2020-04-05,Apr,2020-04-01,549596,20963, 5 Pack,Lit Sticks,American Flower,Batteries
69,California,10,1.65,16.5,Cherry Pie,8,Flowers,2020-10-17,17,42,2020,2020-10-11,Oct,2020-10-01,571502,22081, Pre-roll,Lit Sticks,Ananda Hemp,Medical
69,California,10,0.42,4.2,Cherry Pie,8,Pre-Roll,2020-11-27,27,48,2020,2020-11-22,Nov,2020-11-01,578995,23508, Pre-roll,Lit Sticks,Ananda Hemp,Medical
242,Colorado,10,1.65,16.5,Cherry Pie,8,Flowers,2020-11-13,13,46,2020,2020-11-08,Nov,2020-11-01,575973,22079, Pre-roll,Emeralds,Cannabis Maximus,Concentrates
242,Colorado,10,1.65,16.5,Cherry Pie,8,Pre-Roll,2020-06-05,5,23,2020,2020-05-31,May,2020-05-01,555544,20727, Pre-roll,Emeralds,Cannabis Maximus,Concentrates
1667,California,10,2.08,20.8,Chocolate Chew,8,Edibles,2020-07-05,5,27,2020,2020-07-05,Jul,2020-07-01,559011,21929, CBD 25mg,Rocket,Zasp,Edibles
1667,California,10,1.65,16.5,Chocolate Chew,8,Chocolate,2020-09-29,29,39,2020,2020-09-27,Sep,2020-09-01,568805,22383, CBD 25mg,Rocket,Zasp,Edibles
1668,California,10,0.65,6.5,Chocolate Chew,8,Edibles,2020-01-13,13,2,2020,2020-01-12,Jan,2020-01-01,541012,21901, CBD 50mg,Rocket,Zeki Farms,Flower
1668,California,10,1.65,16.5,Chocolate Chew,8,Chocolate,2020-05-19,19,20,2020,2020-05-17,May,2020-05-01,553750,23206, CBD 50mg,Rocket,Zeki Farms,Flower
1669,California,10,1.65,16.5,Chocolate Chew,8,Edibles,2020-11-23,23,47,2020,2020-11-22,Nov,2020-11-01,578233,20728, Indica,Rocket,Zen Bar,Edibles
1669,California,10,2.08,20.8,Chocolate Chew,8,Chocolate,2020-08-02,2,31,2020,2020-08-02,Aug,2020-08-01,562101,21929, Indica,Rocket,Zen Bar,Edibles
1670,California,10,2.08,20.8,Chocolate Chew,8,Edibles,2020-09-16,16,38,2020,2020-09-13,Sep,2020-09-01,566971,22663, Sativa,Rocket,Zen Labs Co (CANADA),Vapes
1670,California,10,2.08,20.8,Chocolate Chew,8,Chocolate,2020-09-19,19,38,2020,2020-09-13,Sep,2020-09-01,567206,22411, Sativa,Rocket,Zen Labs Co (CANADA),Vapes
1347,California,10,0.82,8.2,Chocolates,8,Edibles,2020-10-30,30,44,2020,2020-10-25,Oct,2020-10-01,573393,23375, 3 Pack,Crop Circle Chocolates,Shemen Holy Oil,Edibles
1347,California,10,1.65,16.5,Chocolates,8,Edibles,2020-01-31,31,5,2020,2020-01-26,Jan,2020-01-01,542662,22384, 3 Pack,Crop Circle Chocolates,Shemen Holy Oil,Medical
1347,California,10,0.19,1.9,Chocolates,8,Chocolate,2020-11-16,16,46,2020,2020-11-15,Nov,2020-11-01,576665,22338, 3 Pack,Crop Circle Chocolates,Shemen Holy Oil,Edibles
1347,California,10,1.65,16.5,Chocolates,8,Chocolate,2020-11-03,3,44,2020,2020-11-01,Nov,2020-11-01,574311,23583, 3 Pack,Crop Circle Chocolates,Shemen Holy Oil,Medical
1546,Washington,10,4.25,42.5,Chocolates,8,Edibles,2020-11-17,17,46,2020,2020-11-15,Nov,2020-11-01,577056,90198B, Strawberry White Chocolate,WYLD,TR Concentrates,Concentrates
1546,Washington,10,0.42,4.2,Chocolates,8,Chocolate,2020-06-30,30,26,2020,2020-06-28,Jun,2020-06-01,558614,84536B, Strawberry White Chocolate,WYLD,TR Concentrates,Concentrates
1547,Washington,10,1.95,19.5,Chocolates,8,Edibles,2020-09-29,29,39,2020,2020-09-27,Sep,2020-09-01,568894,22466, Peach White Chocolate,WYLD,Transcend Hemp Enhanced Products,Edibles
1547,Washington,10,1.65,16.5,Chocolates,8,Chocolate,2020-11-28,28,48,2020,2020-11-22,Nov,2020-11-01,579013,23208, Peach White Chocolate,WYLD,Transcend Hemp Enhanced Products,Edibles
1548,California,10,0.85,8.5,Chocolates,8,Edibles,2020-09-09,9,37,2020,2020-09-06,Sep,2020-09-01,566163,20724, Blood Orange White Chocolate,WYLD,Trap Juice,Edibles
1548,California,10,1.65,16.5,Chocolates,8,Chocolate,2020-06-05,5,23,2020,2020-05-31,May,2020-05-01,555545,23209, Blood Orange White Chocolate,WYLD,Trap Juice,Edibles
1329,California,10,5.91,59.1,Drops From The Hive,8,Tincture,2020-12-14,14,50,2020,2020-12-13,Dec,2020-12-01,538881,84347, Strawberry Chocolate,Singing Bird Family Farm,SD Extracts,Concentrates
1329,California,10,2.08,20.8,Drops From The Hive,8,Tincture,2020-11-07,7,45,2020,2020-11-01,Nov,2020-11-01,574916,22411, Strawberry Chocolate,Singing Bird Family Farm,SD Extracts,Vape Pens
1331,Washington,10,1.65,16.5,Drops From The Hive,8,Tincture,2020-12-06,6,49,2020,2020-12-06,Dec,2020-12-01,580759,23583, Peanut Butter Chocolate,Singing Bird Family Farm,Secret Canarian Crew,Concentrates
1332,Washington,10,1.95,19.5,Drops From The Hive,8,Tincture,2020-04-14,14,15,2020,2020-04-12,Apr,2020-04-01,550190,22653, Passion Fruit,Singing Bird Family Farm,Secrets Candy,Edibles
1333,Washington,10,1.25,12.5,Drops From The Hive,8,Tincture,2020-07-20,20,29,2020,2020-07-19,Jul,2020-07-01,560690,22479, Coffee,Singing Bird Family Farm,Seed Vault of California,Flower
1334,Washington,10,1.65,16.5,Drops From The Hive,8,Tincture,2020-06-24,24,26,2020,2020-06-21,Jun,2020-06-01,558042,22382, Coconut,Singing Bird Family Farm,Seeds of Africa (SPAIN),Flower
1334,Washington,10,1.95,19.5,Drops From The Hive,8,Tincture,2020-03-04,4,10,2020,2020-03-01,Mar,2020-03-01,545591,20712, Coconut,Singing Bird Family Farm,Seeds of Africa (SPAIN),Edibles
1335,Washington,10,0.85,8.5,Drops From The Hive,8,Tincture,2020-10-20,20,42,2020,2020-10-18,Oct,2020-10-01,572028,22355, Blueberry,Singing Bird Family Farm,Seeds of Life (SPAIN),Flower
1336,Oregon,10,1.65,16.5,Drops From The Hive,8,Tincture,2020-05-08,8,19,2020,2020-05-03,May,2020-05-01,552305,23208, Apple Peach,Singing Bird Family Farm,Select,Concentrates
1336,Oregon,10,2.08,20.8,Drops From The Hive,8,Tincture,2020-10-21,21,43,2020,2020-10-18,Oct,2020-10-01,572238,23203, Apple Peach,Singing Bird Family Farm,Select,Vape Pens
311,California,10,2.08,20.8,Emerald Triangle,8,Flowers,2020-12-07,7,49,2020,2020-12-06,Dec,2020-12-01,581196,85099B, 5 pack,Medi Cone,Chief Extracts,Medical
311,California,10,0.85,8.5,Emerald Triangle,8,Pre-Roll,2020-05-25,25,21,2020,2020-05-24,May,2020-05-01,554628,22437, 5 pack,Medi Cone,Chief Extracts,Medical
315,California,10,1.65,16.5,Emerald Triangle,8,Flowers,2020-05-09,9,19,2020,2020-05-03,May,2020-05-01,552468,22662, Sativa,Medi Cone,Chronic Candy,Edibles
315,California,10,1.65,16.5,Emerald Triangle,8,Flowers,2020-02-23,23,8,2020,2020-02-23,Feb,2020-02-01,544692,22382, Sativa,Medi Cone,Chronic Candy,Medical
315,California,10,1.25,12.5,Emerald Triangle,8,Pre-Roll,2020-06-24,24,26,2020,2020-06-21,Jun,2020-06-01,557962,22683, Sativa,Medi Cone,Chronic Candy,Edibles
315,California,10,2.08,20.8,Emerald Triangle,8,Pre-Roll,2020-10-21,21,43,2020,2020-10-18,Oct,2020-10-01,572218,23201, Sativa,Medi Cone,Chronic Candy,Medical
316,California,10,1.65,16.5,Emerald Triangle,8,Flowers,2020-01-07,7,1,2020,2020-01-05,Jan,2020-01-01,540458,20727, Indica,Medi Cone,Chronic Desserts,Edibles
316,California,10,2.08,20.8,Emerald Triangle,8,Pre-Roll,2020-09-29,29,39,2020,2020-09-27,Sep,2020-09-01,568900,23199, Indica,Medi Cone,Chronic Desserts,Edibles
317,California,10,1.25,12.5,Emerald Triangle,8,Flowers,2020-02-16,16,7,2020,2020-02-16,Feb,2020-02-01,544092,22680, 5 pack,Medi Cone,Chronic Extracts,Concentrates
317,California,10,2.08,20.8,Emerald Triangle,8,Pre-Roll,2020-09-19,19,38,2020,2020-09-13,Sep,2020-09-01,567190,21928, 5 pack,Medi Cone,Chronic Extracts,Concentrates
1223,California,10,1.65,16.5,G-Cupâ„¢,8,Edibles,2020-07-27,27,30,2020,2020-07-26,Jul,2020-07-01,561488,20725, Chai Tea Latte (50mg),Ganja Grindz,PuraEarth,Concentrates
1223,California,10,1.65,16.5,G-Cupâ„¢,8,Drink,2020-08-19,19,34,2020,2020-08-16,Aug,2020-08-01,563837,20725, Chai Tea Latte (50mg),Ganja Grindz,PuraEarth,Concentrates
1224,California,10,2.08,20.8,G-Cupâ„¢,8,Edibles,2020-10-18,18,42,2020,2020-10-18,Oct,2020-10-01,571555,85099B, Chai Tea Latte (25mg),Ganja Grindz,Pure,Edibles
1224,California,10,2.08,20.8,G-Cupâ„¢,8,Drink,2020-09-15,15,37,2020,2020-09-13,Sep,2020-09-01,566776,23202, Chai Tea Latte (25mg),Ganja Grindz,Pure,Edibles
1225,California,10,1.25,12.5,G-Cupâ„¢,8,Edibles,2020-08-02,2,31,2020,2020-08-02,Aug,2020-08-01,562046,21154, Spiced Apple Cider (50mg),Ganja Grindz,Pure & Simple,Edibles
1225,California,10,6.75,67.5,G-Cupâ„¢,8,Drink,2020-05-13,13,20,2020,2020-05-10,May,2020-05-01,553120,48184, Spiced Apple Cider (50mg),Ganja Grindz,Pure & Simple,Edibles
1226,California,10,1.25,12.5,G-Cupâ„¢,8,Edibles,2020-11-29,29,48,2020,2020-11-29,Nov,2020-11-01,579503,23213, Spiced Apple Cider (25mg),Ganja Grindz,Pure 777 Extracts,Concentrates
1226,California,10,4.13,41.3,G-Cupâ„¢,8,Edibles,2020-10-31,31,44,2020,2020-10-25,Oct,2020-10-01,573585,23203, Spiced Apple Cider (25mg),Ganja Grindz,Pure 777 Extracts,Vape Pens
1226,California,10,1.65,16.5,G-Cupâ„¢,8,Drink,2020-10-25,25,43,2020,2020-10-25,Oct,2020-10-01,572664,22384, Spiced Apple Cider (25mg),Ganja Grindz,Pure 777 Extracts,Concentrates
1226,California,10,2.46,24.6,G-Cupâ„¢,8,Drink,2020-01-14,14,2,2020,2020-01-12,Jan,2020-01-01,541219,21033, Spiced Apple Cider (25mg),Ganja Grindz,Pure 777 Extracts,Vape Pens
62,California,10,1.95,19.5,Indica Blend,8,Flowers,2020-03-04,4,10,2020,2020-03-01,Mar,2020-03-01,545657,85099F, 3 Pack,Lit Sticks,Ambrosia,Edibles
62,California,10,1.65,16.5,Indica Blend,8,Flowers,2020-03-22,22,12,2020,2020-03-22,Mar,2020-03-01,547387,22384, 3 Pack,Lit Sticks,Ambrosia,Medical
62,California,10,1.25,12.5,Indica Blend,8,Pre-Roll,2020-08-22,22,34,2020,2020-08-16,Aug,2020-08-01,564065,21030, 3 Pack,Lit Sticks,Ambrosia,Edibles
62,California,10,2.08,20.8,Indica Blend,8,Pre-Roll,2020-05-12,12,19,2020,2020-05-10,May,2020-05-01,553017,23203, 3 Pack,Lit Sticks,Ambrosia,Medical
67,California,10,1.95,19.5,Indica Blend,8,Flowers,2020-01-25,25,4,2020,2020-01-19,Jan,2020-01-01,542080,85099B, 5 Pack,Lit Sticks,Americanna,Concentrates
67,California,10,2.08,20.8,Indica Blend,8,Flowers,2020-09-28,28,39,2020,2020-09-27,Sep,2020-09-01,568594,23343, 5 Pack,Lit Sticks,Americanna,Vape Pens
67,California,10,1.95,19.5,Indica Blend,8,Flowers,2020-09-22,22,38,2020,2020-09-20,Sep,2020-09-01,567851,23202, 5 Pack,Lit Sticks,Americanna,Batteries
67,California,10,1.65,16.5,Indica Blend,8,Pre-Roll,2020-10-30,30,44,2020,2020-10-25,Oct,2020-10-01,573385,22737, 5 Pack,Lit Sticks,Americanna,Concentrates
67,California,10,2.08,20.8,Indica Blend,8,Pre-Roll,2020-11-13,13,46,2020,2020-11-08,Nov,2020-11-01,575975,23203, 5 Pack,Lit Sticks,Americanna,Vape Pens
67,California,10,1.65,16.5,Indica Blend,8,Pre-Roll,2020-11-22,22,47,2020,2020-11-22,Nov,2020-11-01,577919,23329, 5 Pack,Lit Sticks,Americanna,Batteries
70,California,10,0.85,8.5,Indica Blend,8,Flowers,2020-11-28,28,48,2020,2020-11-22,Nov,2020-11-01,579147,22576, Pre-roll,Lit Sticks,Ancient Medicinal Herbs,Edibles
70,California,10,1.65,16.5,Indica Blend,8,Pre-Roll,2020-09-07,7,36,2020,2020-09-06,Sep,2020-09-01,565854,20725, Pre-roll,Lit Sticks,Ancient Medicinal Herbs,Edibles
822,California,10,7.08,70.8,Jean Carlos Magar,8,Flowers,2020-11-06,6,45,2020,2020-11-01,Nov,2020-11-01,574707,48184, Gold Edition 11G,Jean Carlos Magars,Invisidab by Berner,Edibles
822,California,10,1.25,12.5,Jean Carlos Magar,8,Pre-Roll,2020-03-20,20,12,2020,2020-03-15,Mar,2020-03-01,547075,22679, Gold Edition 11G,Jean Carlos Magars,Invisidab by Berner,Edibles
1045,California,10,1.25,12.5,Jean Carlos Magar,8,Flowers,2020-04-06,6,14,2020,2020-04-05,Apr,2020-04-01,549101,84978,  Cones Gold Edition 1g,Jean Carlos Magars,MoonRockets La,Flower
1045,California,10,2.08,20.8,Jean Carlos Magar,8,Pre-Roll,2020-05-18,18,20,2020,2020-05-17,May,2020-05-01,553727,22386,  Cones Gold Edition 1g,Jean Carlos Magars,MoonRockets La,Flower
1046,California,10,1.65,16.5,Jean Carlos Magar,8,Flowers,2020-04-06,6,14,2020,2020-04-05,Apr,2020-04-01,549052,20728, El Conquistador Gold 5g,Jean Carlos Magars,Moonstone Meds,Edibles
1046,California,10,0.85,8.5,Jean Carlos Magar,8,Pre-Roll,2020-11-30,30,48,2020,2020-11-29,Nov,2020-11-01,579840,22661, El Conquistador Gold 5g,Jean Carlos Magars,Moonstone Meds,Edibles
349,Colorado,10,1.25,12.5,Kind Rub,8,Topical,2020-02-15,15,7,2020,2020-02-09,Feb,2020-02-01,544051,10135, Moisture Roll-On,Kind Medicine,Concentrate Products,Flower
349,Colorado,10,2.51,25.099999999999998,Kind Rub,8,Topical,2020-12-07,7,49,2020,2020-12-06,Dec,2020-12-01,537640,21080, Moisture Roll-On,Kind Medicine,Concentrate Products,Concentrates
351,Colorado,10,1.65,16.5,Kind Rub,8,Topical,2020-12-08,8,49,2020,2020-12-06,Dec,2020-12-01,537850,20728, Menthol Formula,Kind Medicine,Concentrate Supply Co.,Concentrates
351,Colorado,10,1.25,12.5,Kind Rub,8,Topical,2020-01-19,19,3,2020,2020-01-19,Jan,2020-01-01,541596,22435, Menthol Formula,Kind Medicine,Concentrate Supply Co.,Vape Pens
352,California,10,1.65,16.5,Kind Rub,8,Topical,2020-07-24,24,30,2020,2020-07-19,Jul,2020-07-01,561042,22383, Menthol Formula,Kind Medicine,Concentrated Connoisseurs,Concentrates
353,California,9,1.25,11.25,Kind Rub,8,Topical,2020-12-08,8,49,2020,2020-12-06,Dec,2020-12-01,581219,22335, Menthol Formula,Kind Medicine,Concentrated Creations,Vapes
354,Colorado,9,1.25,11.25,Kind Rub,8,Topical,2020-11-22,22,47,2020,2020-11-22,Nov,2020-11-01,577869,21390, Moisture Formula,Kind Medicine,Concentrated Love,Concentrates
355,Colorado,9,12.95,116.55,Kind Rub,8,Topical,2020-03-29,29,13,2020,2020-03-29,Mar,2020-03-01,548203,23127, Moisture Formula,Kind Medicine,Conscious Flowers,Flower
356,California,9,3.75,33.75,Kind Rub,8,Topical,2020-01-21,21,3,2020,2020-01-19,Jan,2020-01-01,541785,20764, Moisture Formula,Kind Medicine,Cookies,Flower
385,California,9,1.45,13.049999999999999,Lotion,8,Topical,2020-12-07,7,49,2020,2020-12-06,Dec,2020-12-01,537628,72741, Lavender Grapefruit,Thera Kief,Dab Smog,Concentrates
385,California,9,0.83,7.47,Lotion,8,Topical,2020-11-22,22,47,2020,2020-11-22,Nov,2020-11-01,578036,35648, Lavender Grapefruit,Thera Kief,Dab Smog,Edibles
385,California,9,2.46,22.14,Lotion,8,Topical,2020-03-11,11,11,2020,2020-03-08,Mar,2020-03-01,546388,20717, Lavender Grapefruit,Thera Kief,Dab Smog,Apparel
387,California,9,2.1,18.900000000000002,Lotion,8,Topical,2020-06-07,7,23,2020,2020-06-07,Jun,2020-06-01,555918,22381, Eucalyptus Mint,Thera Kief,Dabbenport Extracts,Concentrates
507,Colorado,8,1.25,10,Lotion,8,Topical,2020-11-16,16,46,2020,2020-11-15,Nov,2020-11-01,576686,22294, Vanilla Kush,Black Gold,Essential Extracts,Concentrates
508,Colorado,8,4.95,39.6,Lotion,8,Topical,2020-11-18,18,47,2020,2020-11-15,Nov,2020-11-01,577316,23569, Lemon Haze,Black Gold,Ethno Botanica,Flower
509,California,8,1.95,15.6,Lotion,8,Topical,2020-12-07,7,49,2020,2020-12-06,Dec,2020-12-01,581179,23576, Golden Swamp Moss,Black Gold,Eudaimonia Co.,Edibles
522,California,8,1.25,10,Lotion,8,Topical,2020-10-25,25,43,2020,2020-10-25,Oct,2020-10-01,572758,23367, Vanilla,Anna Cannabis,Executive Crud,Flower
935,Nova Scotia,8,2.89,23.12,Lotion,8,Topical,2020-05-19,19,20,2020,2020-05-17,May,2020-05-01,553893,23107,NA,Matt Rize,Little Green Bee,Medical
412,California,8,4.95,39.6,Massage Oil,8,Topical,2020-11-17,17,46,2020,2020-11-15,Nov,2020-11-01,577056,90161B, Snake Oil,Canna Magic,Delta 9,Vapes
412,California,8,4.95,39.6,Massage Oil,8,Topical,2020-03-23,23,12,2020,2020-03-22,Mar,2020-03-01,547515,47566, Snake Oil,Canna Magic,Delta 9,Edibles
412,California,8,1.25,10,Massage Oil,8,Topical,2020-11-11,11,46,2020,2020-11-08,Nov,2020-11-01,575747,23296, Snake Oil,Canna Magic,Delta 9,Medical
447,Washington,8,3.75,30,Massage Oil,8,Topical,2020-09-12,12,37,2020,2020-09-06,Sep,2020-09-01,566307,21479, Cold Gold,Canna Magic,Dream City Cannabis,Flower
448,Arizona,8,0.85,6.8,Massage Oil,8,Topical,2020-12-08,8,49,2020,2020-12-06,Dec,2020-12-01,537683,21240, Cold Gold,Canna Magic,Dream Steam,Concentrates
516,Washington,8,1.69,13.52,Massage Oil,8,Topical,2020-03-24,24,12,2020,2020-03-22,Mar,2020-03-01,547650,84879,NA,Oreganics,Evergreen Herbal,Concentrates
516,Washington,8,1.69,13.52,Massage Oil,8,Topical,2020-09-29,29,39,2020,2020-09-27,Sep,2020-09-01,568909,84879,NA,Oreganics,Evergreen Herbal,Edibles
761,California,8,1.63,13.04,Massage Oil,8,Topical,2020-09-02,2,36,2020,2020-08-30,Aug,2020-08-01,565378,84692,NA,HappyDay Botanicals,Hitman Farms,Concentrates
837,Colorado,8,1.25,10,Massage Oil,8,Topical,2020-07-27,27,30,2020,2020-07-26,Jul,2020-07-01,561507,23292,NA,Genesis Pharms,Jett Cannabis,Concentrates
837,Colorado,8,1.45,11.6,Massage Oil,8,Topical,2020-12-08,8,49,2020,2020-12-06,Dec,2020-12-01,581402,23198,NA,Genesis Pharms,Jett Cannabis,Vape Pens
837,Colorado,8,1.95,15.6,Massage Oil,8,Topical,2020-02-02,2,5,2020,2020-02-02,Feb,2020-02-01,542923,22898,NA,Genesis Pharms,Jett Cannabis,Batteries
937,California,8,2.95,23.6,Relief Balm For Chronic Pain,8,Topical,2020-01-09,9,2,2020,2020-01-05,Jan,2020-01-01,540547,22766, 1.5 oz Lavender-Mint,Flour Child,LOL Edibles,Edibles
938,California,8,4.13,33.04,Relief Balm For Chronic Pain,8,Topical,2020-04-04,4,14,2020,2020-03-29,Mar,2020-03-01,548893,20830, 4 oz Rose Geranium,Flour Child,Lola Lola,Flower
938,California,8,0.85,6.8,Relief Balm For Chronic Pain,8,Topical,2020-08-19,19,34,2020,2020-08-16,Aug,2020-08-01,563748,23286, 4 oz Rose Geranium,Flour Child,Lola Lola,Vape Pens
939,California,8,1.95,15.6,Relief Balm For Chronic Pain,8,Topical,2020-01-21,21,3,2020,2020-01-19,Jan,2020-01-01,541700,22789, 1.5 oz Rose Gernaium,Flour Child,Lone Star Farms,Flower
939,California,8,1.69,13.52,Relief Balm For Chronic Pain,8,Topical,2020-06-26,26,26,2020,2020-06-21,Jun,2020-06-01,558089,21243, 1.5 oz Rose Gernaium,Flour Child,Lone Star Farms,Concentrates
940,California,8,2.1,16.8,Relief Balm For Chronic Pain,8,Topical,2020-08-04,4,31,2020,2020-08-02,Aug,2020-08-01,562346,21314, 4 oz Lemongrass,Flour Child,Long Beach Concentrates,Concentrates
941,California,8,3.75,30,Relief Balm For Chronic Pain,8,Topical,2020-01-20,20,3,2020,2020-01-19,Jan,2020-01-01,541672,22726, 1.5 oz Lemongrass,Flour Child,Looking Glass Extracts LLC,Concentrates
942,California,8,1.45,11.6,Relief Balm For Chronic Pain,8,Topical,2020-05-25,25,21,2020,2020-05-24,May,2020-05-01,554628,84988, 4 oz Unscented,Flour Child,Loompa Farms,Flower
942,California,8,3.36,26.88,Relief Balm For Chronic Pain,8,Topical,2020-12-06,6,49,2020,2020-12-06,Dec,2020-12-01,537237,22195, 4 oz Unscented,Flour Child,Loompa Farms,Concentrates
943,California,8,1.25,10,Relief Balm For Chronic Pain,8,Topical,2020-11-04,4,45,2020,2020-11-01,Nov,2020-11-01,574445,21618, 1.5 oz Unscented,Flour Child,Looney Squad,Edibles
61,California,8,4.15,33.2,Sativa Blend,8,Flowers,2020-09-02,2,36,2020,2020-08-30,Aug,2020-08-01,565333,84997D, 3 Pack,Lit Sticks,Amber Alchemy,Concentrates
61,California,8,0.42,3.36,Sativa Blend,8,Pre-Roll,2020-11-24,24,47,2020,2020-11-22,Nov,2020-11-01,578347,22816, 3 Pack,Lit Sticks,Amber Alchemy,Concentrates
